date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:08:51	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.6b7.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/associationbc55/videos)
13:08:51	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.6b8.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/associationbc55/videos)
13:08:51	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.6b9.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/associationbc55/videos)
13:08:51	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.6ba.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/associationbc55/videos)
13:08:51	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/dashboard	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/dashboard.6bb.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/associationbc55/aboutme)
13:08:51	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.6bc.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/associationbc55/aboutme)
13:08:51	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.6bd.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/associationbc55/aboutme)
13:08:51	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.6be.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/associationbc55/aboutme)
13:08:51	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.6bf.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/associationbc55/aboutme)
13:08:51	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.6c0.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/associationbc55/aboutme)
13:08:51	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/dashboard	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/dashboard.6c1.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:08:56	122293/122293	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Oct%202019%2007:38:53%20GMT	http://ecaidev.stagingrelease.com/ecai/site/ajay7257/news	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/site/ajay7257/news.html	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:00	126110/126110	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Oct%202019%2007:38:58%20GMT	http://ecaidev.stagingrelease.com/ecai/site/ajay7257/blogs	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/site/ajay7257/blogs.html	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:04	125870/125870	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Oct%202019%2007:39:02%20GMT	http://ecaidev.stagingrelease.com/ecai/site/ajay7257/newsdetails/podcastmodis-cabinet-and-sajjid-chinoy-on-economic-choices-the-govt-faces646f	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/site/ajay7257/newsdetails/podcastmodis-cabinet-and-sajjid-chinoy-on-economic-choices-the-govt-faces646f.html	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:08	125788/125788	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Oct%202019%2007:39:05%20GMT	http://ecaidev.stagingrelease.com/ecai/site/ajay7257/newsdetails/no-fresh-nipah-case-as-kerala-fights-hard-to-contain-any-outbreak219e	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/site/ajay7257/newsdetails/no-fresh-nipah-case-as-kerala-fights-hard-to-contain-any-outbreak219e.html	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:11	10728/10728	---M--	200	added ('OK')	image/jpeg	etag:%225cf76982-29e8%22	http://ecaidev.stagingrelease.com/storage/img/media_library/1559718274download%20(7).jpg	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/storage/img/media_library/1559718274download%20(7).jpg	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:14	126271/126271	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Oct%202019%2007:39:12%20GMT	http://ecaidev.stagingrelease.com/ecai/site/ajay7257/newsdetails/from-beef-to-beep:-organisers-change-name-of-festival-in-kolkata-after-threats7fa	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/site/ajay7257/newsdetails/from-beef-to-beep_-organisers-change-name-of-festival-in-kolkata-after-threats7fa.html	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:18	126401/126401	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Oct%202019%2007:39:15%20GMT	http://ecaidev.stagingrelease.com/ecai/site/ajay7257/blogdetails/everything-you-need-to-know-about-the-eurail-global-pass68fd	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/site/ajay7257/blogdetails/everything-you-need-to-know-about-the-eurail-global-pass68fd.html	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:27	51089/51089	---M--	200	added ('OK')	image/jpeg	etag:%225cf76823-c791%22	http://ecaidev.stagingrelease.com/storage/img/media_library/1559717923eurailfaq5.jpg	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/storage/img/media_library/1559717923eurailfaq5.jpg	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:31	126438/126438	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Oct%202019%2007:39:29%20GMT	http://ecaidev.stagingrelease.com/ecai/site/ajay7257/blogdetails/best-neighborhoods-in-stockholm:-where-to-stay-during-your-visit3f57	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/site/ajay7257/blogdetails/best-neighborhoods-in-stockholm_-where-to-stay-during-your-visit3f57.html	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:38	42714/42714	---M--	200	added ('OK')	image/jpeg	etag:%225cf767a5-a6da%22	http://ecaidev.stagingrelease.com/storage/img/media_library/1559717797stockholmstay1.jpg	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/storage/img/media_library/1559717797stockholmstay1.jpg	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:41	345503/345503	---M--	200	added ('OK')	image/png	etag:%225d91e18e-5459f%22	http://ecaidev.stagingrelease.com/storage/img/media_library/1569841550b4062648-11c5-44c0-ac9f-2d132395c71a.png	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/storage/img/media_library/1569841550b4062648-11c5-44c0-ac9f-2d132395c71a.png	(from http://ecaidev.stagingrelease.com/ecai/site/associationbc55/blogs)
13:09:41	126355/126355	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Oct%202019%2007:39:40%20GMT	http://ecaidev.stagingrelease.com/ecai/site/ajay7257/blogdetails/the-best-neighborhoods-in-sydney:-where-to-stay-on-your-visit5e56	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/site/ajay7257/blogdetails/the-best-neighborhoods-in-sydney_-where-to-stay-on-your-visit5e56.html	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:41	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.6ce.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:41	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.6cf.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:41	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.6d0.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:41	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.6d1.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:42	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.6d2.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:42	416/416	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Oct%202019%2007:39:43%20GMT	http://ecaidev.stagingrelease.com/ecai/newsdetails/index.html	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/newsdetails/index.html	(from http://ecaidev.stagingrelease.com/ecai/newsdetails/podcastmodis-cabinet-and-sajjid-chinoy-on-economic-choices-the-govt-faces646f)
13:09:42	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.6d4.delayed	(from http://ecaidev.stagingrelease.com/ecai/newsdetails/podcastmodis-cabinet-and-sajjid-chinoy-on-economic-choices-the-govt-faces646f)
13:09:42	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.6d5.delayed	(from http://ecaidev.stagingrelease.com/ecai/newsdetails/podcastmodis-cabinet-and-sajjid-chinoy-on-economic-choices-the-govt-faces646f)
13:09:42	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.6d6.delayed	(from http://ecaidev.stagingrelease.com/ecai/newsdetails/podcastmodis-cabinet-and-sajjid-chinoy-on-economic-choices-the-govt-faces646f)
13:09:42	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.6d7.delayed	(from http://ecaidev.stagingrelease.com/ecai/newsdetails/podcastmodis-cabinet-and-sajjid-chinoy-on-economic-choices-the-govt-faces646f)
13:09:42	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.6d8.delayed	(from http://ecaidev.stagingrelease.com/ecai/newsdetails/podcastmodis-cabinet-and-sajjid-chinoy-on-economic-choices-the-govt-faces646f)
13:09:42	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/dashboard	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/dashboard.6d9.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/innovation1808/groups)
13:09:42	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.6da.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/innovation1808/groups)
13:09:42	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.6db.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/innovation1808/groups)
13:09:42	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.6dc.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/innovation1808/groups)
13:09:42	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.6dd.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/innovation1808/groups)
13:09:42	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.6de.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/innovation1808/groups)
13:09:43	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/dashboard	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/dashboard.6df.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/news)
13:09:46	128729/128729	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Oct%202019%2007:39:44%20GMT	http://ecaidev.stagingrelease.com/ecai/site/nisha320d/newsdetails/the-harley-davidson-street-750-anniversary-edition-is-limited-to-just-300-unitscd5f	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/site/nisha320d/newsdetails/the-harley-davidson-street-750-anniversary-edition-is-limited-to-just-300-unitscd5f.html	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/news)
13:09:53	64578/64578	---M--	200	added ('OK')	image/jpeg	etag:%225cf767e0-fc42%22	http://ecaidev.stagingrelease.com/storage/img/media_library/1559717856sydneywheretostay2.jpg	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/storage/img/media_library/1559717856sydneywheretostay2.jpg	(from http://ecaidev.stagingrelease.com/ecai/site/ajay7257)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.6e2.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/news)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.6e3.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/news)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.6e4.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/news)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.6e5.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/news)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.6e6.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/news)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/dashboard	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/dashboard.6e7.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/blogs)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.6e8.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/blogs)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.6e9.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/blogs)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.6ea.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/blogs)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.6eb.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/blogs)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.6ec.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/blogs)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/dashboard	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/dashboard.6ed.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/videos)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.6ee.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/videos)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.6ef.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/videos)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.6f0.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/videos)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.6f1.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/videos)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.6f2.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/videos)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/dashboard	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/dashboard.6f3.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/photos)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.6f4.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/photos)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.6f5.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/photos)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.6f6.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/photos)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.6f7.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/photos)
13:09:53	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.6f8.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/photos)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/dashboard	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/dashboard.6f9.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/aboutme)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.6fa.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/aboutme)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.6fb.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/aboutme)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.6fc.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/aboutme)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.6fd.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/aboutme)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.6fe.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/aboutme)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/dashboard	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/dashboard.6ff.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/groups)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.700.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/groups)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.701.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/groups)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.702.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/groups)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.703.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/groups)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.704.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/groups)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/dashboard	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/dashboard.705.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/connections)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.706.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/connections)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.707.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/connections)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.708.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/connections)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.709.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/connections)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.70a.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/connections)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/dashboard	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/dashboard.70b.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/blogdetails/wistia-blog88d0)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/google	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/google.70c.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/blogdetails/wistia-blog88d0)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/facebook	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/facebook.70d.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/blogdetails/wistia-blog88d0)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/twitter	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/twitter.70e.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/blogdetails/wistia-blog88d0)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/linkedin	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/linkedin.70f.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/blogdetails/wistia-blog88d0)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/sharedata	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/sharedata.710.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/blogdetails/wistia-blog88d0)
13:09:54	0/-1	---M--	302	error ('')			http://ecaidev.stagingrelease.com/ecai/dashboard	C:/My%20Web%20Sites/ProjectEaci/ecaidev.stagingrelease.com/ecai/dashboard.711.delayed	(from http://ecaidev.stagingrelease.com/ecai/site/nisha320d/videodetails/video-testd11e)
